2,GPP-3.01665-47.26710
2001-01-01,7.192131646256617
2001-01-02,9.01894518385949
2001-01-03,6.577401690066751
2001-01-04,6.8456700231515555
2001-01-05,6.921328249537934
2001-01-06,6.358480344420577
2001-01-07,7.362904280750359
2001-01-08,7.729576142534068
2001-01-09,6.953491351463557
2001-01-10,6.867819039631106
2001-01-11,6.1660757721578365
2001-01-12,9.002840744645237
2001-01-13,6.419565058350252
2001-01-14,4.122846464650298
2001-01-15,5.9942609200267025
2001-01-16,6.279321212223997
2001-01-17,6.625379176410216
2001-01-18,5.055022083291135
2001-01-19,7.049442016827216
2001-01-20,5.726774798484183
2001-01-21,5.726048062665003
2001-01-22,6.103915824200037
2001-01-23,4.386220310223962
2001-01-24,4.970435843788759
2001-01-25,5.734887411310581
2001-01-26,7.608198021995063
2001-01-27,6.583680202356684
2001-01-28,6.93079425522852
2001-01-29,6.064253273480704
2001-01-30,6.010136421749015
2001-01-31,6.15763622228054
2001-02-01,6.524802234573137
2001-02-02,8.016153734462748
2001-02-03,7.64944626171949
2001-02-04,9.135807395575618
2001-02-05,8.206644155951553
2001-02-06,10.427911460012641
2001-02-07,7.584338105821198
2001-02-08,7.668005869621624
2001-02-09,7.062775168782866
2001-02-10,4.29231718318927
2001-02-11,5.218867229989535
2001-02-12,7.201851966735074
2001-02-13,3.960387307510945
2001-02-14,5.568422325496924
2001-02-15,4.023340778718509
2001-02-16,6.14699796896879
2001-02-17,5.011719685683255
2001-02-18,5.62379879327073
2001-02-19,5.245123336223116
2001-02-20,5.630947249217637
2001-02-21,5.9859015360080665
2001-02-22,7.552967122324621
2001-02-23,6.282001821045593
2001-02-24,6.232500655521777
2001-02-25,7.046766786314624
2001-02-26,7.354417837585097
2001-02-27,8.08800662698888
2001-02-28,6.261360318062474
2001-03-01,7.422103958562381
2001-03-02,6.87143523483616
2001-03-03,7.320925472037823
2001-03-04,8.37095434690323
2001-03-05,6.321726744403798
2001-03-06,7.2123649770200755
2001-03-07,4.627230831406802
2001-03-08,5.58212138293445
2001-03-09,6.8322460704453745
2001-03-10,6.574858032884117
2001-03-11,5.992437433970138
2001-03-12,6.701184445655155
2001-03-13,5.026176531712698
2001-03-14,6.715366657911108
2001-03-15,7.0635928890629565
2001-03-16,7.196974628815823
2001-03-17,7.476987809316842
2001-03-18,5.891046723471251
2001-03-19,7.1942398188151895
2001-03-20,7.064078152212668
2001-03-21,7.286042555387831
2001-03-22,6.092880122450275
2001-03-23,8.23579789163796
2001-03-24,6.666865221155788
2001-03-25,6.9333627611104625
2001-03-26,5.50777514504902
2001-03-27,9.618400528716556
2001-03-28,6.167488320832591
2001-03-29,7.042291555726489
2001-03-30,7.0521609078721506
2001-03-31,7.497968986833648
2001-04-01,5.692636215975829
2001-04-02,5.599085762385805
2001-04-03,5.81793226620726
2001-04-04,6.637759508127693
2001-04-05,7.1400555681322
2001-04-06,6.331465008290503
2001-04-07,6.264655648987305
2001-04-08,5.702548759758713
2001-04-09,6.331420769806209
2001-04-10,6.681717338248531
2001-04-11,5.552060431941065
2001-04-12,5.8810251617260345
2001-04-13,5.262446576906001
2001-04-14,6.143536224543629
2001-04-15,4.537983197248954
2001-04-16,5.196384808603953
2001-04-17,4.990748707382475
2001-04-18,6.059800346088114
2001-04-19,5.768651974275921
2001-04-20,5.761682679663842
2001-04-21,5.528085534272325
2001-04-22,5.35661206483029
2001-04-23,6.9422787696395
2001-04-24,7.89350265099741
2001-04-25,8.196498181072496
2001-04-26,5.9497562369500105
2001-04-27,7.963936579751772
2001-04-28,6.149213224181948
2001-04-29,8.049036206961727
2001-04-30,7.06230287663608
2001-05-01,6.496019611153182
2001-05-02,5.891384682705177
2001-05-03,6.49545641408285
2001-05-04,5.735975628731758
2001-05-05,5.800890288551272
2001-05-06,5.8432561576502575
2001-05-07,7.2884558819921414
2001-05-08,6.062337726745635
2001-05-09,8.464158415143118
2001-05-10,9.430398130741327
2001-05-11,7.621721665312439
2001-05-12,9.673332542093158
2001-05-13,7.607998093080287
2001-05-14,8.927792908645582
2001-05-15,9.287715985275979
2001-05-16,8.75036164685417
2001-05-17,10.04188546566749
2001-05-18,5.975301681644248
2001-05-19,6.7964423101962055
2001-05-20,7.943590438836378
2001-05-21,7.246404749381462
2001-05-22,9.301504487403314
2001-05-23,7.776967493828118
2001-05-24,6.985336882379376
2001-05-25,3.848922199818798
2001-05-26,5.973387005788943
2001-05-27,5.99408208366754
2001-05-28,3.9700184538120924
2001-05-29,5.243588807814145
2001-05-30,5.202123259173989
2001-05-31,5.897167967699367
2001-06-01,5.069314509128477
2001-06-02,7.172947916376088
2001-06-03,7.544717315898668
2001-06-04,5.563139663284037
2001-06-05,5.501927422426909
2001-06-06,7.20391301740313
2001-06-07,7.796109068795578
2001-06-08,5.1696280369546495
2001-06-09,6.341503966314358
2001-06-10,6.646988990342165
2001-06-11,6.137870262641944
2001-06-12,7.987421924034796
2001-06-13,6.457763688086216
2001-06-14,9.978099728083311
2001-06-15,8.644602465115325
2001-06-16,7.9517654878797615
2001-06-17,7.197302510391794
2001-06-18,7.243081003220715
2001-06-19,7.2888594960496365
2001-06-20,7.334637988878558
2001-06-21,7.380416481707479
2001-06-22,7.426194974536399
2001-06-23,7.47197346736532
2001-06-24,7.517751960194241
2001-06-25,7.563530453023162
2001-06-26,7.609308945852083
2001-06-27,7.655087438681004
2001-06-28,8.161471929719326
2001-06-29,8.973156241055705
2001-06-30,7.923022085550906
2001-07-01,8.184354916143656
2001-07-02,8.905056433730005
2001-07-03,8.813321880105
2001-07-04,9.13107055233542
2001-07-05,9.548388362117404
2001-07-06,7.468329992718384
2001-07-07,8.643672181337767
2001-07-08,9.29376977028105
2001-07-09,8.833981263056472
2001-07-10,7.626543631110531
2001-07-11,8.03992798429891
2001-07-12,8.189845068474899
2001-07-13,8.796859119170646
2001-07-14,8.24510142033158
2001-07-15,9.134996421819176
2001-07-16,8.453856281983228
2001-07-17,8.416094453388707
2001-07-18,9.893570381217225
2001-07-19,8.956667169177816
2001-07-20,10.009964789577417
2001-07-21,7.069317076256388
2001-07-22,8.860453644802615
2001-07-23,8.89056275805751
2001-07-24,7.777215549655981
2001-07-25,7.476130762800931
2001-07-26,10.063730908083361
2001-07-27,9.33788280362992
2001-07-28,8.125638088109424
2001-07-29,10.859031860746299
2001-07-30,10.380458352486725
2001-07-31,8.046505248980107
2001-08-01,8.94272184320416
2001-08-02,8.989026384278505
2001-08-03,9.129864202535213
2001-08-04,10.682862004841544
2001-08-05,8.625046786951271
2001-08-06,7.919834155691729
2001-08-07,7.652144409227485
2001-08-08,8.037697429205831
2001-08-09,7.642942673450956
2001-08-10,8.12400056866009
2001-08-11,9.037385575401016
2001-08-12,7.969058187726209
2001-08-13,7.404796180407834
2001-08-14,7.092010308117706
2001-08-15,10.800510187740237
2001-08-16,7.832764309059004
2001-08-17,9.1246953898892
2001-08-18,9.273246445128867
2001-08-19,8.38394119604563
2001-08-20,7.220252832584137
2001-08-21,8.1181773675742
2001-08-22,7.228450404662821
2001-08-23,7.455368665941778
2001-08-24,8.548943737460437
2001-08-25,5.89621316347076
2001-08-26,6.461121930830195
2001-08-27,8.895500220315258
2001-08-28,9.0125544628216
2001-08-29,8.09464071129574
2001-08-30,6.716185324627273
2001-08-31,4.912910910467781
2001-09-01,7.110672400719859
2001-09-02,7.343632386962975
2001-09-03,8.852095670134064
2001-09-04,7.626933988164666
2001-09-05,5.683288815921269
2001-09-06,5.9998748059524845
2001-09-07,6.400939261472774
2001-09-08,5.810736628412377
2001-09-09,6.410059578797401
2001-09-10,5.463935494752681
2001-09-11,5.175820194843643
2001-09-12,6.163024020707501
2001-09-13,7.27460230279904
2001-09-14,6.3504689134486
2001-09-15,3.167147272123391
2001-09-16,6.124209814509291
2001-09-17,5.073420665993838
2001-09-18,5.812180744535482
2001-09-19,5.857328841817649
2001-09-20,6.542406109260221
2001-09-21,5.363203984864892
2001-09-22,4.7487059577796344
2001-09-23,6.911734897196574
2001-09-24,3.210450598546368
2001-09-25,3.913472314181517
2001-09-26,6.471358132637785
2001-09-27,5.303857439740425
2001-09-28,6.168063963906705
2001-09-29,6.282618051711905
2001-09-30,5.785275718917407
2001-10-01,4.540883997611016
2001-10-02,5.970058635952124
2001-10-03,4.923227030366257
2001-10-04,4.407905519742064
2001-10-05,6.184278537617579
2001-10-06,6.251891638240471
2001-10-07,3.887976804779214
2001-10-08,3.568366121306523
2001-10-09,2.7575762046909102
2001-10-10,5.764503634325294
2001-10-11,5.708400181234184
2001-10-12,5.817779899725816
2001-10-13,5.536351133581764
2001-10-14,6.342789542334878
2001-10-15,5.218173448937813
2001-10-16,4.6629304850864814
2001-10-17,5.061191420138636
2001-10-18,3.2330146534850135
2001-10-19,3.497294992349351
2001-10-20,5.153282218447342
2001-10-21,5.15402496443684
2001-10-22,1.0458981052485727
2001-10-23,5.724474820128976
2001-10-24,4.121906832165689
2001-10-25,1.4006320294602466
2001-10-26,3.156780063144377
2001-10-27,1.801713455364835
2001-10-28,3.3771737660392684
2001-10-29,3.251934535470897
2001-10-30,3.0427090136045396
2001-10-31,4.397111765820361
2001-11-01,2.4734902522541535
2001-11-02,3.4999925653435136
2001-11-03,1.9166415704477153
2001-11-04,1.4316242976563727
2001-11-05,1.0402270178694786
2001-11-06,2.5018141499288373
2001-11-07,2.66265301754871
2001-11-08,2.28411000944214
2001-11-09,3.00335572703772
2001-11-10,5.358544298163067
2001-11-11,2.4523408552524915
2001-11-12,4.332986945804902
2001-11-13,5.732150629433075
2001-11-14,2.9082332625939222
2001-11-15,4.357740369212907
2001-11-16,4.574606783092459
2001-11-17,6.447492956159068
2001-11-18,5.8747546071533705
2001-11-19,5.636948528457768
2001-11-20,4.526070312930268
2001-11-21,1.9083459173999024
2001-11-22,4.828034703690322
2001-11-23,4.589854996422894
2001-11-24,6.065203707900645
2001-11-25,2.0784859680914267
2001-11-26,5.635464335421565
2001-11-27,3.7977406181134628
2001-11-28,5.64623066552462
2001-11-29,5.016702963610922
2001-11-30,6.108506030434276
2001-12-01,7.459339693847378
2001-12-02,4.380782537018969
2001-12-03,4.522711367924089
2001-12-04,6.794470376650303
2001-12-05,5.851007042416977
2001-12-06,5.370480437700112
2001-12-07,6.049517051258668
2001-12-08,5.509682700738545
2001-12-09,5.101844176667121
2001-12-10,4.723730021233188
2001-12-11,5.516420744909155
2001-12-12,4.214379275416636
2001-12-13,4.7435014375134665
2001-12-14,2.99937496144357
2001-12-15,3.3525375685144305
2001-12-16,2.910412650496119
2001-12-17,5.7123037980923606
2001-12-18,3.5853368649802424
2001-12-19,4.612940403283457
2001-12-20,3.276509144532606
2001-12-21,3.6164396930213987
2001-12-22,3.0928268108726646
2001-12-23,4.135952708006285
2001-12-24,3.6418227578594315
2001-12-25,2.521837852395403
2001-12-26,4.061301097903596
2001-12-27,2.45038613327818
2001-12-28,2.165398030649137
2001-12-29,2.4310862671152287
2001-12-30,2.871435976579606
2001-12-31,1.5662022690875328
2002-01-01,4.596358367051719
