2,GPP-2.92165-47.38870
2001-01-01,2.6786923856654234
2001-01-02,1.1802315003772728
2001-01-03,3.197825175868549
2001-01-04,0.6855886221733154
2001-01-05,3.995525944821463
2001-01-06,2.2322655333496626
2001-01-07,4.355138382784979
2001-01-08,1.6013413485302257
2001-01-09,1.5531299622107029
2001-01-10,1.3053020286430375
2001-01-11,2.763383195624112
2001-01-12,1.7813716294627793
2001-01-13,2.494719570072448
2001-01-14,2.2436559164948786
2001-01-15,3.976820826716527
2001-01-16,3.347720564987278
2001-01-17,2.95657788968425
2001-01-18,0.7227866045730966
2001-01-19,2.1323424268142444
2001-01-20,3.525248501721425
2001-01-21,2.53592362742833
2001-01-22,2.5202302499067892
2001-01-23,2.455789420903044
2001-01-24,2.1697351698185434
2001-01-25,2.22277050906597
2001-01-26,2.849769938675581
2001-01-27,3.938959582019162
2001-01-28,0.932915068463823
2001-01-29,4.855758361457907
2001-01-30,2.559253644247139
2001-01-31,1.7813716294627793
2001-02-01,2.473468109244295
2001-02-02,0.9989148367501279
2001-02-03,3.2785843089374738
2001-02-04,4.308029401893301
2001-02-05,1.6058087284158624
2001-02-06,2.985664815305558
2001-02-07,2.7377961586571966
2001-02-08,4.994927742056463
2001-02-09,3.0923998932247883
2001-02-10,3.7382361726072735
2001-02-11,0.8950589773676132
2001-02-12,1.7813716294627793
2001-02-13,0.46866042136461195
2001-02-14,1.1277136622483712
2001-02-15,0.951156345880483
2001-02-16,2.2263158477820744
2001-02-17,3.579534863364902
2001-02-18,2.815714253696764
2001-02-19,1.6786291403050417
2001-02-20,1.71314786222831
2001-02-21,1.819662019491691
2001-02-22,4.791231578219572
2001-02-23,1.8221588801218458
2001-02-24,2.60762513841521
2001-02-25,2.615955425446505
2001-02-26,2.4762972589655536
2001-02-27,1.1932538146850074
2001-02-28,2.5792511166340972
2001-03-01,0.9414595494870703
2001-03-02,1.84927625706232
2001-03-03,1.5674609939707436
2001-03-04,3.582090777807212
2001-03-05,1.1893817775438387
2001-03-06,3.6165812818089287
2001-03-07,2.877553508725027
2001-03-08,1.9359797791677718
2001-03-09,1.241093385588259
2001-03-10,2.371829373524322
2001-03-11,2.8032583302262566
2001-03-12,3.7700952480665304
2001-03-13,2.81013024796716
2001-03-14,3.4201573961625558
2001-03-15,1.7761449246224819
2001-03-16,2.4173381886027947
2001-03-17,2.0969743708699595
2001-03-18,3.4124801043470043
2001-03-19,2.2797485337440513
2001-03-20,2.841404783729267
2001-03-21,2.4332251183648603
2001-03-22,2.030769558132651
2001-03-23,1.5155082857135218
2001-03-24,4.284239865082847
2001-03-25,2.952784528703165
2001-03-26,2.947620884660446
2001-03-27,4.791560390853914
2001-03-28,4.326848506570751
2001-03-29,3.448336964288971
2001-03-30,1.4416481386564715
2001-03-31,2.838656340382511
2001-04-01,5.694715316266109
2001-04-02,3.42056538217493
2001-04-03,4.8638751785351975
2001-04-04,2.7047570647712407
2001-04-05,3.1738158447732996
2001-04-06,2.9372639629807997
2001-04-07,2.9162218276056437
2001-04-08,5.655923541536587
2001-04-09,4.826330276703096
2001-04-10,5.391931839483778
2001-04-11,4.102655627890732
2001-04-12,4.623600221220166
2001-04-13,5.179795942593031
2001-04-14,4.92672642094147
2001-04-15,3.3093952967224265
2001-04-16,4.283665190935221
2001-04-17,4.814426315015242
2001-04-18,3.810232353529817
2001-04-19,4.5407548968311895
2001-04-20,4.294186361230856
2001-04-21,5.83866773627037
2001-04-22,4.8927422168535655
2001-04-23,5.877395788033844
2001-04-24,8.038190114088113
2001-04-25,9.336141053930774
2001-04-26,7.545901167893185
2001-04-27,8.653826018709635
2001-04-28,9.260969133186052
2001-04-29,6.877655502766636
2001-04-30,7.481241051103686
2001-05-01,6.971222267384739
2001-05-02,6.722730986502258
2001-05-03,5.298010247673934
2001-05-04,5.378965070803585
2001-05-05,5.903240801533073
2001-05-06,3.506003008029041
2001-05-07,5.71497469669128
2001-05-08,4.45998370428447
2001-05-09,7.87505782229249
2001-05-10,9.245558257981378
2001-05-11,6.445663857742532
2001-05-12,7.462093997142438
2001-05-13,7.718984056686375
2001-05-14,7.493627286888676
2001-05-15,9.219564391191975
2001-05-16,7.076790895684134
2001-05-17,6.957707787566968
2001-05-18,8.05036952549456
2001-05-19,6.3875558132676735
2001-05-20,6.8691346867813525
2001-05-21,6.584229995210174
2001-05-22,4.16005122198122
2001-05-23,5.702047515169998
2001-05-24,6.001764919372915
2001-05-25,4.9843246793678615
2001-05-26,7.0141946925915315
2001-05-27,6.952677362875643
2001-05-28,5.8821755027046425
2001-05-29,6.057752027674147
2001-05-30,4.349365717409161
2001-05-31,4.312551090420779
2001-06-01,4.446308772864257
2001-06-02,6.7460008224454295
2001-06-03,6.282192385643356
2001-06-04,6.580961107249373
2001-06-05,6.67761384075612
2001-06-06,4.684132787289217
2001-06-07,3.6308256271646577
2001-06-08,5.718986254754382
2001-06-09,4.555436796689136
