2,GPP-3.06592-47.39200
2001-01-01,3.786589344255961
2001-01-02,1.1504133290819998
2001-01-03,1.9810860559425607
2001-01-04,2.4424188959477537
2001-01-05,2.13603447859685
2001-01-06,1.0268057904911898
2001-01-07,2.6815782464074074
2001-01-08,0.8308000904109485
2001-01-09,1.055508862307843
2001-01-10,1.8420438271324922
2001-01-11,3.2173251552362507
2001-01-12,2.643152402746036
2001-01-13,2.5670667591043363
2001-01-14,0.3605676801252806
2001-01-15,3.045668762249024
2001-01-16,2.596598281440722
2001-01-17,2.7349775914702885
2001-01-18,0.6287919063484866
2001-01-19,3.005276023151853
2001-01-20,0.8340903404523148
2001-01-21,5.457437218733836
2001-01-22,3.218629302299155
2001-01-23,2.0233094665856792
2001-01-24,1.7612422518058861
2001-01-25,2.75173284910792
2001-01-26,1.7446576236374045
2001-01-27,1.9270624249887722
2001-01-28,2.524765029099003
2001-01-29,2.486061856371438
2001-01-30,3.6195448486032467
2001-01-31,2.912475726508144
2001-02-01,3.9137318609787757
2001-02-02,3.6017726836454327
2001-02-03,4.206907952151669
2001-02-04,2.049782683845398
2001-02-05,2.8843796983445564
2001-02-06,2.9104851836974124
2001-02-07,4.259360676611479
2001-02-08,2.811536311824841
2001-02-09,3.441852467409552
2001-02-10,1.6262464821609233
2001-02-11,3.0093581373138885
2001-02-12,2.002940560097078
2001-02-13,2.277621992402204
2001-02-14,2.4210705101765315
2001-02-15,3.5740489971541956
2001-02-16,1.317689169449726
2001-02-17,1.4542300895253168
2001-02-18,3.134492450578963
2001-02-19,2.856477291199316
2001-02-20,2.0920868798407373
2001-02-21,1.9281506758618696
2001-02-22,2.844060206633355
2001-02-23,2.8307384038188905
2001-02-24,1.8122423959418827
2001-02-25,3.931121778837995
2001-02-26,2.5128570750089945
2001-02-27,4.704090096097062
2001-02-28,4.868081121631006
2001-03-01,1.1952397556742902
2001-03-02,5.054286480995421
2001-03-03,3.5168174966405417
2001-03-04,2.2676519632976726
2001-03-05,2.3098174647558176
2001-03-06,3.69480280383796
2001-03-07,2.181303189751288
2001-03-08,1.5013170050876206
2001-03-09,2.164002472188743
2001-03-10,2.577188961943794
2001-03-11,3.8580838877192276
2001-03-12,3.447907212042008
2001-03-13,4.1486129211724005
2001-03-14,4.1256101171182396
2001-03-15,3.687952175567115
2001-03-16,2.3393383852467498
2001-03-17,2.41004814908225
2001-03-18,2.7552259445448155
2001-03-19,3.2109024950372547
2001-03-20,1.9427263160271144
2001-03-21,3.4187819874181384
2001-03-22,2.8437729337409325
2001-03-23,4.256923907136015
2001-03-24,4.226091312067971
2001-03-25,2.518942037802147
2001-03-26,3.0755352221581798
2001-03-27,4.1068977166948875
2001-03-28,3.833636408876239
2001-03-29,5.715169131577403
