2,GPP-3.06282-47.32748
2001-01-01,4.86769669559144
2001-01-02,3.5948063725527977
2001-01-03,4.925827602618571
2001-01-04,5.931440378001649
2001-01-05,6.192208316553826
2001-01-06,6.779362996308871
2001-01-07,2.7905578644593465
2001-01-08,5.717673254609485
2001-01-09,4.342724607574819
2001-01-10,5.504444229547601
2001-01-11,3.8594958419206495
2001-01-12,3.4277091798220214
2001-01-13,2.7254742255823405
2001-01-14,3.5695946889589893
2001-01-15,4.721356252276854
2001-01-16,3.967952271068941
2001-01-17,3.3558529829377974
2001-01-18,2.0605248182582745
2001-01-19,2.9229930751540296
2001-01-20,4.80659724204538
2001-01-21,4.533142599165586
2001-01-22,3.6485945404019313
2001-01-23,4.388747732969153
2001-01-24,4.447082592226829
2001-01-25,5.689638393203793
2001-01-26,6.157263510197736
2001-01-27,5.459683354059838
2001-01-28,4.1626393293491555
2001-01-29,4.2035084086698395
2001-01-30,5.39416577405504
2001-01-31,6.1126770229302405
2001-02-01,6.511281549167334
2001-02-02,4.67271189400432
2001-02-03,4.201568845047344
2001-02-04,5.521766275445125
2001-02-05,6.14048043299337
2001-02-06,4.020713181579367
2001-02-07,5.233688331499053
2001-02-08,5.75138258457943
2001-02-09,5.911819315573208
2001-02-10,4.173215908939134
2001-02-11,5.357164389379979
2001-02-12,2.5217271078471137
2001-02-13,1.218938954059162
2001-02-14,1.9952368159935883
2001-02-15,5.076877863910726
2001-02-16,4.8506697631690034
2001-02-17,3.064166491731851
2001-02-18,4.186929218101172
2001-02-19,3.028409268421996
2001-02-20,6.006291143255106
2001-02-21,5.167677824118166
2001-02-22,5.290269142122498
2001-02-23,4.651213986693411
2001-02-24,3.251754102764179
2001-02-25,4.106313504661962
2001-02-26,4.950253210764964
2001-02-27,2.1114401516531083
2001-02-28,4.036633973976221
2001-03-01,4.666536251080317
2001-03-02,5.244068866755638
2001-03-03,5.22990312824745
2001-03-04,2.9036617445257464
2001-03-05,5.063449199462506
2001-03-06,5.853637424803324
2001-03-07,4.819232111789523
2001-03-08,6.469470339432117
2001-03-09,2.655978462169231
2001-03-10,6.325716587550278
2001-03-11,3.4012204638823818
2001-03-12,2.951849019607784
2001-03-13,3.9135391299774738
2001-03-14,4.2169503572473515
2001-03-15,5.07876649679483
2001-03-16,5.721642783282382
2001-03-17,5.545352777373349
2001-03-18,5.135416838563243
2001-03-19,3.938977129875081
2001-03-20,5.658786222784684
2001-03-21,3.1322207949257206
2001-03-22,4.492690378773008
2001-03-23,4.2099888159676375
2001-03-24,3.7790640111341745
2001-03-25,4.681033177761642
2001-03-26,5.2413072258052456
2001-03-27,4.051768948370387
2001-03-28,4.840228652847454
2001-03-29,4.654433022232887
2001-03-30,3.977971213167031
2001-03-31,2.6525805290676914
2001-04-01,3.69619588123762
2001-04-02,5.113219696187561
2001-04-03,5.849967865763329
2001-04-04,6.273919200805074
2001-04-05,4.0425887368144995
2001-04-06,3.2811793068097215
2001-04-07,4.7106079589814325
2001-04-08,4.535862781772655
2001-04-09,5.289872690974012
2001-04-10,5.827297364325701
2001-04-11,3.8840989039025233
2001-04-12,5.36358950469663
2001-04-13,2.6369424995385065
2001-04-14,5.370665870112453
2001-04-15,4.436966645298016
2001-04-16,3.268026936000825
2001-04-17,3.843081517719478
2001-04-18,4.3292590968490945
2001-04-19,4.8287755675570585
2001-04-20,3.8069011200725518
2001-04-21,3.1184582326339676
2001-04-22,2.4814521127876716
2001-04-23,5.141590598817927
2001-04-24,5.938209824141407
2001-04-25,5.389746590634164
2001-04-26,3.8615132602574507
2001-04-27,6.432614042308237
2001-04-28,4.203478703154126
2001-04-29,5.0965741498112065
2001-04-30,5.464896995900427
2001-05-01,4.973436927801979
2001-05-02,3.173079225532346
2001-05-03,4.670589743156981
2001-05-04,4.142713011500236
2001-05-05,3.9071226867598003
2001-05-06,4.025150790397406
2001-05-07,4.049113675738623
2001-05-08,4.563134304966265
2001-05-09,7.080164641107335
2001-05-10,6.396397610621563
2001-05-11,5.129788161274052
2001-05-12,6.253872604200885
2001-05-13,5.524211009379433
2001-05-14,6.098301099789136
2001-05-15,5.435740534564724
2001-05-16,5.872893366462149
2001-05-17,4.440931957013652
2001-05-18,6.357300989134804
2001-05-19,7.676234890830722
2001-05-20,6.419081329667561
2001-05-21,2.939302699453005
2001-05-22,4.715194717515227
2001-05-23,6.667321323662815
2001-05-24,3.6156971727454597
2001-05-25,4.050940349229638
2001-05-26,4.4024009003270566
2001-05-27,4.679708558394912
2001-05-28,2.8266437659730492
2001-05-29,4.067643737978404
2001-05-30,4.3280271937217005
2001-05-31,5.502553669310637
2001-06-01,3.638596458068165
2001-06-02,4.812505736925774
2001-06-03,3.5474544689910443
2001-06-04,4.195761867092584
2001-06-05,4.051466769654001
2001-06-06,3.4950519463370897
2001-06-07,4.745252844827551
2001-06-08,3.3704512428355735
2001-06-09,4.012831415694497
2001-06-10,1.7717821392278061
2001-06-11,1.569805676542416
2001-06-12,1.0534977751699084
2001-06-13,2.5351339575293617
2001-06-14,4.1795762362821876
2001-06-15,2.342110234464557
2001-06-16,3.668717606259489
2001-06-17,3.8169268656001125
2001-06-18,4.267894945428926
2001-06-19,4.718863025257741
2001-06-20,5.169831105086555
2001-06-21,5.620799184915369
2001-06-22,6.071767264744183
2001-06-23,6.522735344572997
2001-06-24,6.973703424401811
2001-06-25,7.424671504230625
2001-06-26,7.875639584059439
2001-06-27,8.326607663888254
2001-06-28,7.6236545203087465
2001-06-29,7.9183221243272515
2001-06-30,4.833118766658739
2001-07-01,6.91156967237977
2001-07-02,7.045973673259232
2001-07-03,6.882957881652943
2001-07-04,7.815595505859913
2001-07-05,9.046546600745533
2001-07-06,6.502636062479607
2001-07-07,6.448283833003565
2001-07-08,7.385443185258748
2001-07-09,6.856586034308702
2001-07-10,8.162799294231112
2001-07-11,6.854598492846196
2001-07-12,8.233999252586653
2001-07-13,7.742799946287797
2001-07-14,6.916330157748944
2001-07-15,8.470262151065976
2001-07-16,9.69825251681367
2001-07-17,7.909860053239196
2001-07-18,8.702201381226116
2001-07-19,9.444308980820331
2001-07-20,9.836086312688163
2001-07-21,9.206057202541263
2001-07-22,8.37233363548465
2001-07-23,9.295813104899173
2001-07-24,9.884998131714317
2001-07-25,8.495137180646639
2001-07-26,8.357803990516066
2001-07-27,10.238093782703332
2001-07-28,12.01823600460723
2001-07-29,13.06494463024847
2001-07-30,11.93643217989135
2001-07-31,12.101155172793204
2001-08-01,13.101716944274653
2001-08-02,11.844943746826544
2001-08-03,9.289295944495924
2001-08-04,12.593945388579304
2001-08-05,9.634475291131805
2001-08-06,6.086242257517389
2001-08-07,7.138662127802944
2001-08-08,8.391967141115364
2001-08-09,11.098274465758909
2001-08-10,9.25143816432496
2001-08-11,7.461744944548247
2001-08-12,8.480201532692957
2001-08-13,9.000524737679067
2001-08-14,9.913938099255102
2001-08-15,9.988206384566508
2001-08-16,10.370842213987267
2001-08-17,8.602007488480881
2001-08-18,10.925558520269934
2001-08-19,8.625872145739896
2001-08-20,8.828848034643766
2001-08-21,9.00505087132091
2001-08-22,9.873821122920154
2001-08-23,8.724690289438978
2001-08-24,10.267961829710485
2001-08-25,9.759885064249328
2001-08-26,7.790493248243671
2001-08-27,7.977922445115731
2001-08-28,9.765607696398842
2001-08-29,5.267413906793864
2001-08-30,6.131297011872163
2001-08-31,6.516180990298746
2001-09-01,3.821064431133589
2001-09-02,4.816363189982424
2001-09-03,5.798835392204789
2001-09-04,4.0738019338120735
2001-09-05,5.767252413535906
2001-09-06,6.395679474580703
2001-09-07,4.620966224360656
2001-09-08,5.184714682426998
2001-09-09,6.9340410807021255
2001-09-10,4.2098052318118135
2001-09-11,5.888359758391784
2001-09-12,6.913780790896539
2001-09-13,3.9879411015903345
2001-09-14,3.9498483966624938
2001-09-15,6.261526366279498
2001-09-16,6.288176806749508
2001-09-17,5.464852094829462
2001-09-18,5.407981871003222
2001-09-19,4.205178893921933
2001-09-20,5.196655142556942
2001-09-21,5.72543957296566
2001-09-22,8.18634077706531
2001-09-23,6.199015509498713
2001-09-24,9.092158062135214
2001-09-25,7.207222243657748
2001-09-26,7.3403416680657045
2001-09-27,6.201733477448441
2001-09-28,6.748004631680323
2001-09-29,5.561741619015577
2001-09-30,7.50870901489551
2001-10-01,8.932706933677544
2001-10-02,8.07607022801819
2001-10-03,8.285486468030637
2001-10-04,8.953143331064005
2001-10-05,8.311295113743359
2001-10-06,6.820564254982247
2001-10-07,6.32411089124729
2001-10-08,6.165078390147883
2001-10-09,6.208905144154409
2001-10-10,7.22194921796458
2001-10-11,5.846737018764678
2001-10-12,6.9497194433296015
2001-10-13,6.095387402176635
2001-10-14,6.243974733794557
2001-10-15,4.381065868352151
2001-10-16,6.94758200197434
2001-10-17,4.651397880097412
2001-10-18,6.001466604206802
2001-10-19,6.228643745657754
2001-10-20,6.7660569599439695
2001-10-21,6.726631075248635
2001-10-22,6.171206997850565
2001-10-23,7.279139005079494
2001-10-24,3.826505532907202
2001-10-25,5.090479520035492
2001-10-26,4.842570528008874
2001-10-27,6.768752049741954
2001-10-28,7.639191944052397
2001-10-29,4.099916921258407
2001-10-30,4.596528156413904
2001-10-31,5.06016955005294
2001-11-01,6.7125753294575095
2001-11-02,5.13278594492969
2001-11-03,4.9226682229920415
2001-11-04,5.0814812069408655
2001-11-05,5.85491530016442
2001-11-06,5.242668911866626
2001-11-07,4.047736767707653
2001-11-08,4.3948762850020175
2001-11-09,6.740849141420887
2001-11-10,6.104857523445629
2001-11-11,5.860969364148912
2001-11-12,4.687221619075475
2001-11-13,5.4399491150261525
2001-11-14,5.905401115204642
2001-11-15,4.854255835936208
2001-11-16,4.827500536351134
2001-11-17,5.9001130355912546
2001-11-18,3.7663276476604004
2001-11-19,5.106896922553001
2001-11-20,4.56555936013612
2001-11-21,3.7544625234107447
2001-11-22,2.4566667228340227
2001-11-23,6.128928614518008
2001-11-24,4.632094025302252
2001-11-25,5.1075074795409945
2001-11-26,3.304767035926589
2001-11-27,5.9942412695490255
2001-11-28,3.764559171592503
2001-11-29,4.116240782744217
2001-11-30,5.014711922119851
2001-12-01,5.136107408895196
2001-12-02,3.3568221724617775
2001-12-03,3.578412918344022
2001-12-04,3.833240204083764
2001-12-05,5.201357313895904
2001-12-06,2.697506637298437
2001-12-07,4.699887033225457
2001-12-08,4.526506296628341
2001-12-09,3.968772880830526
2001-12-10,3.862956927824534
2001-12-11,3.1581236284262255
2001-12-12,3.4001620432709516
2001-12-13,2.8972081557867995
2001-12-14,2.3590912688092933
2001-12-15,3.864092576621167
2001-12-16,2.3485947526975437
2001-12-17,4.818281563095712
2001-12-18,3.3840428787114636
2001-12-19,2.8299557600435024
2001-12-20,2.5819881333531356
2001-12-21,2.4450916439492567
2001-12-22,1.8845092309810705
2001-12-23,3.728956039714483
2001-12-24,2.6484117822047386
2001-12-25,3.7791790366168003
2001-12-26,2.219658780800798
2001-12-27,1.334134406470477
2001-12-28,2.1748590402469326
2001-12-29,2.954455286837782
2001-12-30,1.0448302824598186
2001-12-31,2.9795184680106352
2002-01-01,1.5229559345548265
2002-01-02,1.2355264803119446
2002-01-03,1.646166354881542
2002-01-04,0.032118977465174
2002-01-05,1.4153843157229884
2002-01-06,1.7335216770744397
2002-01-07,1.9242139574674568
2002-01-08,0.15777060482637983
2002-01-09,1.824232671016042
2002-01-10,1.1086345776029423
2002-01-11,1.7335216770744397
2002-01-12,1.0398569056479652
2002-01-13,1.0145504248878752
2002-01-14,0.9672424253932894
2002-01-15,0.2182330079378848
2002-01-16,2.2165447962077502
2002-01-17,4.64896892350843
2002-01-18,4.697400082302371
2002-01-19,4.233059776451973
2002-01-20,2.863978631137383
2002-01-21,3.7450829582065643
2002-01-22,4.037398307697464
2002-01-23,3.2884360777012005
2002-01-24,3.2930317131507203
2002-01-25,4.737406480772305
2002-01-26,4.469704480428759
2002-01-27,4.133569925515067
2002-01-28,3.104606834695132
2002-01-29,4.810738782896812
2002-01-30,5.930292427147363
2002-01-31,4.108460691335147
2002-02-01,3.6430728438259408
2002-02-02,4.741116502562857
2002-02-03,4.62528101100913
2002-02-04,5.407179493781695
2002-02-05,4.628040059516439
2002-02-06,7.731728354684959
2002-02-07,2.8989240519635917
2002-02-08,5.225484856687602
2002-02-09,4.442750309925046
2002-02-10,5.655964244321833
2002-02-11,3.468961179704195
2002-02-12,3.8087129739009464
2002-02-13,4.74221306210401
2002-02-14,4.037026314406829
2002-02-15,2.7304447628593147
2002-02-16,3.8463378025966826
2002-02-17,4.665141287022061
2002-02-18,6.443555916674797
2002-02-19,4.771711096306506
2002-02-20,5.161405421930249
2002-02-21,6.153456498138729
2002-02-22,6.358387492522723
2002-02-23,6.667698364972198
2002-02-24,6.355144710624117
2002-02-25,5.358616929961084
2002-02-26,4.645829638749255
2002-02-27,5.252410185878842
2002-02-28,4.9247135469298335
2002-03-01,5.33021639636413
2002-03-02,4.496979766885644
2002-03-03,3.901376241089449
2002-03-04,4.175832351835672
2002-03-05,5.804043655548707
2002-03-06,4.6860543799906615
2002-03-07,4.884616493083786
2002-03-08,4.063969688231922
2002-03-09,4.915200417632677
2002-03-10,3.4456135068229856
2002-03-11,3.273549361516924
2002-03-12,3.8835715199965475
2002-03-13,5.689104892759261
2002-03-14,4.617997581950932
2002-03-15,4.023887441402645
2002-03-16,4.720801592454421
2002-03-17,5.151226247339926
2002-03-18,4.984187151274055
2002-03-19,5.963175098904519
2002-03-20,4.544052426043632
2002-03-21,5.737833964933079
2002-03-22,5.671477533534458
2002-03-23,5.393415463132499
2002-03-24,5.519835260577226
2002-03-25,7.369291117224634
2002-03-26,5.201640644455601
2002-03-27,6.215216484260043
2002-03-28,6.946119836330658
2002-03-29,5.611281254535085
2002-03-30,5.21641854462934
2002-03-31,2.1091736196288537
2002-04-01,4.91578604708404
2002-04-02,4.75359265949315
2002-04-03,4.699574322555026
2002-04-04,4.507859189433447
2002-04-05,4.831049793862554
2002-04-06,4.991417192802114
2002-04-07,6.352742227060702
2002-04-08,4.703702822005172
2002-04-09,5.1188015726006535
2002-04-10,5.171312547689457
2002-04-11,2.375790467061238
2002-04-12,3.8336493356284764
2002-04-13,6.197258935571907
2002-04-14,6.995150531296728
2002-04-15,4.858219701301733
2002-04-16,6.519801314135432
2002-04-17,5.101504898703313
2002-04-18,5.883977199878661
2002-04-19,6.117892254077197
2002-04-20,6.235557447907708
2002-04-21,5.476127088534779
2002-04-22,6.514225264179767
2002-04-23,5.469939248943865
2002-04-24,5.6050774799181315
2002-04-25,4.019703087650689
2002-04-26,6.670314285640895
2002-04-27,4.012766875326376
2002-04-28,5.006716125415562
2002-04-29,3.8959095039769815
2002-04-30,6.518832341804538
2002-05-01,6.199226719853106
2002-05-02,7.841608044478152
2002-05-03,6.836148542841761
2002-05-04,6.272735892406677
2002-05-05,8.363098223961002
2002-05-06,7.7464193513118245
2002-05-07,6.864510771916204
2002-05-08,8.59238848181052
2002-05-09,6.475787525769714
2002-05-10,6.944916405729899
2002-05-11,9.207135618013337
2002-05-12,7.941980332943544
2002-05-13,7.420092303946034
2002-05-14,7.187128607141444
2002-05-15,7.708826217608115
2002-05-16,7.890901337438454
2002-05-17,5.839660946440376
2002-05-18,7.432431149224885
2002-05-19,6.133140564166401
2002-05-20,4.450587545847743
2002-05-21,6.82115214472316
2002-05-22,4.953862780879396
2002-05-23,7.741527213035758
2002-05-24,5.190551907503573
2002-05-25,6.19169748938555
2002-05-26,8.458693684559352
2002-05-27,8.36188238428283
2002-05-28,7.868180992849071
2002-05-29,6.968984400968783
2002-05-30,9.019082193191684
2002-05-31,8.25111722553227
2002-06-01,7.913121450899741
2002-06-02,7.3643461733709055
2002-06-03,7.283556283284898
2002-06-04,7.889082397306336
2002-06-05,6.758145180637989
2002-06-06,7.8083703600114545
2002-06-07,9.398789583407478
2002-06-08,6.431055924080926
2002-06-09,8.047246304696978
2002-06-10,8.122441933643453
2002-06-11,12.958655468494001
2002-06-12,11.822339231577146
2002-06-13,10.152472408048904
2002-06-14,10.69162808085114
2002-06-15,7.707198729207365
2002-06-16,9.635481691785817
2002-06-17,11.265531020642836
2002-06-18,11.50452654844057
2002-06-19,12.115876898872331
2002-06-20,11.371432941763128
2002-06-21,10.762437104655637
2002-06-22,10.264225910118942
2002-06-23,11.158073624444459
2002-06-24,10.696710401710671
2002-06-25,11.377075008364772
2002-06-26,8.215039434150627
2002-06-27,5.867520819916724
2002-06-28,8.333825285557829
2002-06-29,5.875359567021393
2002-06-30,8.563806917183566
2002-07-01,7.653646322867138
2002-07-02,8.124852113281598
2002-07-03,9.24043674859286
2002-07-04,7.566105745558776
2002-07-05,8.996139520206725
2002-07-06,9.826842184236613
2002-07-07,6.905417441673781
2002-07-08,9.709217823870658
2002-07-09,8.123454660901745
2002-07-10,7.380051561987713
2002-07-11,8.43405821191474
2002-07-12,7.865755421632963
2002-07-13,7.731427091306796
2002-07-14,10.11924082234025
2002-07-15,9.538136412984558
2002-07-16,8.9174239710318
2002-07-17,9.100693537996206
2002-07-18,8.799667629042656
2002-07-19,9.200959032491802
2002-07-20,8.903655926473329
2002-07-21,8.802830162451993
2002-07-22,8.326642525784932
2002-07-23,8.72152936639529
2002-07-24,10.112818811001631
2002-07-25,10.79354917444341
2002-07-26,7.770267462453824
2002-07-27,6.471337147612756
2002-07-28,9.797318051487752
2002-07-29,9.034225447692485
2002-07-30,9.962416014954913
2002-07-31,9.643155509772974
2002-08-01,11.072289288681604
2002-08-02,9.6575656578307
2002-08-03,9.336834924424753
2002-08-04,8.609929986747284
2002-08-05,9.887601339687173
2002-08-06,8.711411990740103
2002-08-07,9.477643548727782
2002-08-08,8.618982752278738
2002-08-09,10.25281857363173
2002-08-10,10.4334980569993
2002-08-11,8.20559396831607
2002-08-12,9.363744884232371
2002-08-13,9.609585987513604
2002-08-14,8.760887842129373
2002-08-15,9.681157299720462
2002-08-16,9.046599333055397
2002-08-17,8.594407304090149
2002-08-18,8.854666732753143
2002-08-19,8.376503717705642
2002-08-20,10.517627519133297
2002-08-21,9.667484608929872
2002-08-22,10.873524729830107
2002-08-23,11.41481851261826
2002-08-24,8.120363151377783
2002-08-25,10.614579478121826
2002-08-26,10.394490369896536
2002-08-27,9.741345332891537
2002-08-28,8.127954309555085
2002-08-29,10.782135514783496
2002-08-30,9.479366133074942
2002-08-31,11.163978428369543
2002-09-01,8.736843802160829
2002-09-02,10.70481924927424
2002-09-03,10.855931221972956
2002-09-04,11.000057798379103
2002-09-05,13.184776197421062
2002-09-06,9.436697581566792
2002-09-07,9.5501748673427
2002-09-08,10.54942253777356
2002-09-09,10.595561750915346
2002-09-10,10.617147040632231
2002-09-11,10.643873306700733
2002-09-12,10.07261298287153
2002-09-13,10.069852849018892
2002-09-14,10.215723558383724
2002-09-15,10.206473576865715
2002-09-16,9.548322687149586
2002-09-17,8.661685667437181
2002-09-18,8.858966492271415
2002-09-19,9.768679357974749
2002-09-20,10.960358542848983
2002-09-21,10.250826585739073
2002-09-22,6.042317465772652
2002-09-23,5.317649703050909
2002-09-24,5.597884488291867
2002-09-25,4.068535128927408
2002-09-26,5.77252645206015
2002-09-27,6.56394601857019
2002-09-28,6.995401068791253
2002-09-29,5.454282574341284
2002-09-30,7.269182265130318
2002-10-01,7.543136257185204
2002-10-02,6.439286276116648
2002-10-03,7.241809958511207
2002-10-04,6.584154301831075
2002-10-05,7.403827926859073
2002-10-06,6.667303697730754
2002-10-07,7.54912469838491
2002-10-08,6.574125288856276
2002-10-09,7.59334669210934
2002-10-10,5.783162420932825
2002-10-11,7.183925497447628
2002-10-12,7.276712805959329
2002-10-13,8.249035390665748
