2,GPP-2.96992-47.38774
2001-01-01,5.267042368745606
2001-01-02,6.626661611535441
2001-01-03,6.498153991860482
2001-01-04,4.435030464437342
2001-01-05,5.648556091802947
2001-01-06,5.7155800502670635
2001-01-07,5.719348805391315
2001-01-08,5.7686683471407605
2001-01-09,3.707194937090719
2001-01-10,5.5243723664284445
2001-01-11,3.9815469015034903
2001-01-12,4.956196291499269
2001-01-13,3.704216684468673
2001-01-14,5.417963339818503
2001-01-15,4.177861163171636
2001-01-16,6.290285771663035
2001-01-17,6.0539556395144025
2001-01-18,3.276373671291754
2001-01-19,3.733422999365666
2001-01-20,4.598160257449994
2001-01-21,6.224288799969402
2001-01-22,4.740038549530198
2001-01-23,4.534117610780753
2001-01-24,5.628790141336646
2001-01-25,5.142656898578076
2001-01-26,6.256984975903676
2001-01-27,6.559675431949856
2001-01-28,6.329962374083589
2001-01-29,5.020782630575417
2001-01-30,5.662260270430765
2001-01-31,5.37490038458419
2001-02-01,3.89065836430644
2001-02-02,7.260440080471754
2001-02-03,5.370528035978419
2001-02-04,5.480184818236469
2001-02-05,5.12009476944326
2001-02-06,5.813660258221771
2001-02-07,5.233654253342726
2001-02-08,6.302643533629795
2001-02-09,7.640262142862364
2001-02-10,5.399364752130127
2001-02-11,4.419322279509143
2001-02-12,2.356728199219046
2001-02-13,3.0488849409781906
2001-02-14,5.326940191695404
2001-02-15,4.871281754472449
2001-02-16,4.342847670821912
2001-02-17,4.84548015220286
2001-02-18,4.595522729877865
2001-02-19,5.608890639497156
2001-02-20,4.387728250986792
2001-02-21,4.03344044668264
2001-02-22,8.051861169862647
2001-02-23,5.891800413437272
2001-02-24,5.768428271248037
2001-02-25,7.271661462858098
2001-02-26,4.960122082210871
2001-02-27,6.157966519302519
2001-02-28,5.651937084730019
2001-03-01,4.727825252357116
2001-03-02,7.549142346429244
2001-03-03,7.377585055432078
2001-03-04,6.885220611494214
2001-03-05,6.790389013509465
2001-03-06,3.6121603965801024
2001-03-07,4.585937809914106
2001-03-08,4.532440396125423
2001-03-09,5.663007857865824
2001-03-10,3.2635119229669316
2001-03-11,2.5395405496162473
2001-03-12,3.7385945791346353
2001-03-13,5.49797396951406
2001-03-14,4.607765972105318
2001-03-15,4.911454095476856
2001-03-16,4.830276358744617
2001-03-17,6.611205000229163
2001-03-18,4.3355592644573635
2001-03-19,7.571140381929507
2001-03-20,3.9230988406839415
2001-03-21,6.125272198281875
2001-03-22,6.1284254368327185
2001-03-23,5.681769084055021
2001-03-24,7.0468517515931826
2001-03-25,8.399579198584528
2001-03-26,3.6471762997857367
2001-03-27,7.0495786715525455
2001-03-28,6.383510972750031
2001-03-29,5.626427720757214
2001-03-30,4.051617473373421
2001-03-31,5.606249831265967
2001-04-01,6.004872237353286
2001-04-02,5.778209071891197
2001-04-03,6.498756112371171
2001-04-04,4.397525089935138
2001-04-05,5.433315238414069
2001-04-06,6.242491941871562
2001-04-07,4.755847686375792
2001-04-08,2.837852626575164
2001-04-09,2.5836750500884658
2001-04-10,3.8429642862919153
2001-04-11,5.840154778394858
